Wind On,Solar
1275.5,0.0
1298.0,0.0
1320.5,0.0
1343.0,0.0
1337.5,0.0
1332.0,0.0
1326.5,0.0
1321.0,0.0
1281.0,0.0
1241.0,0.0
1201.0,0.0
1161.0,0.0
1113.75,7.0
1066.5,14.0
1019.25,21.0
972.0,28.0
905.0,95.0
838.0,162.0
771.0,229.0
704.0,296.0
677.75,420.75
651.5,545.5
625.25,670.25
599.0,795.0
600.25,884.5
601.5,974.0
602.75,1063.5
604.0,1153.0
603.5,1194.25
603.0,1235.5
602.5,1276.75
602.0,1318.0
630.25,1327.5
658.5,1337.0
686.75,1346.5
715.0,1356.0
732.0,1360.75
749.0,1365.5
766.0,1370.25
783.0,1375.0
792.0,1357.25
801.0,1339.5
810.0,1321.75
819.0,1304.0
807.0,1291.75
795.0,1279.5
783.0,1267.25
771.0,1255.0
792.0,1217.5
813.0,1180.0
834.0,1142.5
855.0,1105.0
879.5,1028.5
904.0,952.0
928.5,875.5
953.0,799.0
950.0,674.0
947.0,549.0
944.0,424.0
941.0,299.0
919.25,229.0
897.5,159.0
875.75,89.0
854.0,19.0
813.0,14.25
772.0,9.5
731.0,4.75
690.0,0.0
649.5,0.0
609.0,0.0
568.5,0.0
528.0,0.0
515.75,0.0
503.5,0.0
491.25,0.0
479.0,0.0
459.25,0.0
439.5,0.0
419.75,0.0
400.0,0.0
396.5,0.0
393.0,0.0
389.5,0.0
386.0,0.0
382.75,0.0
379.5,0.0
376.25,0.0
373.0,0.0
370.75,0.0
368.5,0.0
366.25,0.0
364.0,0.0
361.25,0.0
358.5,0.0
355.75,0.0
353.0,0.0
359.5,0.0
366.0,0.0
372.5,0.0
379.0,0.0
387.25,0.0
395.5,0.0
403.75,0.0
412.0,0.0
406.0,0.0
400.0,0.0
394.0,0.0
388.0,0.0
370.5,8.25
353.0,16.5
335.5,24.75
318.0,33.0
305.75,133.75
293.5,234.5
281.25,335.25
269.0,436.0
242.0,590.0
215.0,744.0
188.0,898.0
161.0,1052.0
147.75,1152.25
134.5,1252.5
121.25,1352.75
108.0,1453.0
104.0,1510.75
100.0,1568.5
96.0,1626.25
92.0,1684.0
88.75,1707.5
85.5,1731.0
82.25,1754.5
79.0,1778.0
80.0,1782.25
81.0,1786.5
82.0,1790.75
83.0,1795.0
86.25,1785.0
89.5,1775.0
92.75,1765.0
96.0,1755.0
102.25,1725.75
108.5,1696.5
114.75,1667.25
121.0,1638.0
120.25,1573.25
119.5,1508.5
118.75,1443.75
118.0,1379.0
117.25,1264.25
116.5,1149.5
115.75,1034.75
115.0,920.0
115.5,769.75
116.0,619.5
116.5,469.25
117.0,319.0
134.25,242.5
151.5,166.0
168.75,89.5
186.0,13.0
219.25,9.75
252.5,6.5
285.75,3.25
319.0,0.0
349.75,0.0
380.5,0.0
411.25,0.0
442.0,0.0
480.75,0.0
519.5,0.0
558.25,0.0
597.0,0.0
601.0,0.0
605.0,0.0
609.0,0.0
613.0,0.0
628.25,0.0
643.5,0.0
658.75,0.0
674.0,0.0
723.0,0.0
772.0,0.0
821.0,0.0
870.0,0.0
924.25,0.0
978.5,0.0
1032.75,0.0
1087.0,0.0
1102.5,0.0
1118.0,0.0
1133.5,0.0
1149.0,0.0
1162.25,0.0
1175.5,0.0
1188.75,0.0
1202.0,0.0
1201.25,0.0
1200.5,0.0
1199.75,0.0
1199.0,0.0
1210.25,0.0
1221.5,0.0
1232.75,0.0
1244.0,0.0
1264.0,8.0
1284.0,16.0
1304.0,24.0
1324.0,32.0
1305.75,135.75
1287.5,239.5
1269.25,343.25
1251.0,447.0
1218.5,598.25
1186.0,749.5
1153.5,900.75
1121.0,1052.0
1071.5,1151.75
1022.0,1251.5
972.5,1351.25
923.0,1451.0
882.25,1504.5
841.5,1558.0
800.75,1611.5
760.0,1665.0
757.25,1687.0
754.5,1709.0
751.75,1731.0
749.0,1753.0
702.75,1754.75
656.5,1756.5
610.25,1758.25
564.0,1760.0
521.0,1751.75
478.0,1743.5
435.0,1735.25
392.0,1727.0
371.5,1695.0
351.0,1663.0
330.5,1631.0
310.0,1599.0
303.75,1534.75
297.5,1470.5
291.25,1406.25
285.0,1342.0
279.75,1232.75
274.5,1123.5
269.25,1014.25
264.0,905.0
265.5,756.25
267.0,607.5
268.5,458.75
270.0,310.0
278.25,235.25
286.5,160.5
294.75,85.75
303.0,11.0
309.0,8.25
315.0,5.5
321.0,2.75
327.0,0.0
335.25,0.0
343.5,0.0
351.75,0.0
360.0,0.0
374.25,0.0
388.5,0.0
402.75,0.0
417.0,0.0
420.0,0.0
423.0,0.0
426.0,0.0
429.0,0.0
411.75,0.0
394.5,0.0
377.25,0.0
360.0,0.0
348.0,0.0
336.0,0.0
324.0,0.0
312.0,0.0
305.75,0.0
299.5,0.0
293.25,0.0
287.0,0.0
285.75,0.0
284.5,0.0
283.25,0.0
282.0,0.0
293.0,0.0
304.0,0.0
315.0,0.0
326.0,0.0
316.25,0.0
306.5,0.0
296.75,0.0
287.0,0.0
273.0,0.0
259.0,0.0
245.0,0.0
231.0,0.0
235.75,7.5
240.5,15.0
245.25,22.5
250.0,30.0
248.25,126.75
246.5,223.5
244.75,320.25
243.0,417.0
229.0,559.25
215.0,701.5
201.0,843.75
187.0,986.0
175.25,1079.5
163.5,1173.0
151.75,1266.5
140.0,1360.0
137.75,1409.75
135.5,1459.5
133.25,1509.25
131.0,1559.0
129.25,1581.25
127.5,1603.5
125.75,1625.75
124.0,1648.0
121.25,1650.25
118.5,1652.5
115.75,1654.75
113.0,1657.0
114.75,1645.0
116.5,1633.0
118.25,1621.0
120.0,1609.0
127.25,1580.25
134.5,1551.5
141.75,1522.75
149.0,1494.0
166.75,1435.75
184.5,1377.5
202.25,1319.25
220.0,1261.0
237.5,1158.25
255.0,1055.5
272.5,952.75
290.0,850.0
299.5,706.5
309.0,563.0
318.5,419.5
328.0,276.0
348.0,209.0
368.0,142.0
388.0,75.0
408.0,8.0
428.25,6.0
448.5,4.0
468.75,2.0
489.0,0.0
503.25,0.25
517.5,0.5
531.75,0.75
546.0,1.0
564.5,0.75
583.0,0.5
601.5,0.25
620.0,0.0
625.5,0.0
631.0,0.0
636.5,0.0
642.0,0.0
638.0,0.0
634.0,0.0
630.0,0.0
626.0,0.0
615.75,0.0
605.5,0.0
595.25,0.0
585.0,0.0
563.5,0.0
542.0,0.0
520.5,0.0
499.0,0.0
480.25,0.0
461.5,0.0
442.75,0.0
424.0,0.0
397.5,0.0
371.0,0.0
344.5,0.0
318.0,0.0
321.75,0.0
325.5,0.0
329.25,0.0
333.0,0.0
335.75,0.0
338.5,0.0
341.25,0.0
344.0,0.0
359.5,8.0
375.0,16.0
390.5,24.0
406.0,32.0
393.75,116.75
381.5,201.5
369.25,286.25
357.0,371.0
332.75,474.25
308.5,577.5
284.25,680.75
260.0,784.0
252.75,905.0
245.5,1026.0
238.25,1147.0
231.0,1268.0
225.25,1328.25
219.5,1388.5
213.75,1448.75
208.0,1509.0
193.75,1543.5
179.5,1578.0
165.25,1612.5
151.0,1647.0
162.75,1651.5
174.5,1656.0
186.25,1660.5
198.0,1665.0
210.75,1655.75
223.5,1646.5
236.25,1637.25
249.0,1628.0
252.25,1591.25
255.5,1554.5
258.75,1517.75
262.0,1481.0
253.0,1415.5
244.0,1350.0
235.0,1284.5
226.0,1219.0
221.5,1115.0
217.0,1011.0
212.5,907.0
208.0,803.0
202.25,667.5
196.5,532.0
190.75,396.5
185.0,261.0
206.75,197.25
228.5,133.5
250.25,69.75
272.0,6.0
275.5,4.5
279.0,3.0
282.5,1.5
286.0,0.0
294.5,0.25
303.0,0.5
311.5,0.75
320.0,1.0
329.75,0.75
339.5,0.5
349.25,0.25
359.0,0.0
382.5,0.0
406.0,0.0
429.5,0.0
453.0,0.0
457.0,0.0
461.0,0.0
465.0,0.0
469.0,0.0
480.75,0.0
492.5,0.0
504.25,0.0
516.0,0.0
539.5,0.0
563.0,0.0
586.5,0.0
610.0,0.0
605.75,0.0
601.5,0.0
597.25,0.0
593.0,0.0
588.75,0.0
584.5,0.0
580.25,0.0
576.0,0.0
570.0,0.0
564.0,0.0
558.0,0.0
552.0,0.0
545.5,0.0
539.0,0.0
532.5,0.0
526.0,0.0
507.25,6.5
488.5,13.0
469.75,19.5
451.0,26.0
442.0,116.5
433.0,207.0
424.0,297.5
415.0,388.0
389.0,527.5
363.0,667.0
337.0,806.5
311.0,946.0
284.25,1038.5
257.5,1131.0
230.75,1223.5
204.0,1316.0
211.5,1373.0
219.0,1430.0
226.5,1487.0
234.0,1544.0
252.75,1569.75
271.5,1595.5
290.25,1621.25
309.0,1647.0
335.75,1651.25
362.5,1655.5
389.25,1659.75
416.0,1664.0
427.5,1648.0
439.0,1632.0
450.5,1616.0
462.0,1600.0
459.0,1571.25
456.0,1542.5
453.0,1513.75
450.0,1485.0
444.75,1421.5
439.5,1358.0
434.25,1294.5
429.0,1231.0
411.5,1119.0
394.0,1007.0
376.5,895.0
359.0,783.0
343.25,648.75
327.5,514.5
311.75,380.25
296.0,246.0
314.5,186.25
333.0,126.5
351.5,66.75
370.0,7.0
379.25,5.25
388.5,3.5
397.75,1.75
407.0,0.0
418.5,0.25
430.0,0.5
441.5,0.75
453.0,1.0
458.75,0.75
464.5,0.5
470.25,0.25
476.0,0.0
485.25,0.0
494.5,0.0
503.75,0.0
513.0,0.0
524.75,0.0
536.5,0.0
548.25,0.0
560.0,0.0
545.5,0.0
531.0,0.0
516.5,0.0
502.0,0.0
488.0,0.0
474.0,0.0
460.0,0.0
446.0,0.0
422.0,0.0
398.0,0.0
374.0,0.0
350.0,0.0
344.0,0.0
338.0,0.0
332.0,0.0
326.0,0.0
325.0,0.0
324.0,0.0
323.0,0.0
322.0,0.0
312.25,0.0
302.5,0.0
292.75,0.0
283.0,0.0
272.75,5.5
262.5,11.0
252.25,16.5
242.0,22.0
233.5,102.5
225.0,183.0
216.5,263.5
208.0,344.0
191.0,485.5
174.0,627.0
157.0,768.5
140.0,910.0
127.25,1017.5
114.5,1125.0
101.75,1232.5
89.0,1340.0
89.75,1397.5
90.5,1455.0
91.25,1512.5
92.0,1570.0
92.75,1595.25
93.5,1620.5
94.25,1645.75
95.0,1671.0
108.0,1673.0
121.0,1675.0
134.0,1677.0
147.0,1679.0
167.0,1666.0
187.0,1653.0
207.0,1640.0
227.0,1627.0
252.25,1593.5
277.5,1560.0
302.75,1526.5
328.0,1493.0
362.75,1424.5
397.5,1356.0
432.25,1287.5
467.0,1219.0
506.0,1120.25
545.0,1021.5
584.0,922.75
623.0,824.0
647.0,682.5
671.0,541.0
695.0,399.5
719.0,258.0
698.0,194.75
677.0,131.5
656.0,68.25
635.0,5.0
632.5,3.75
630.0,2.5
627.5,1.25
625.0,0.0
638.25,0.25
651.5,0.5
664.75,0.75
678.0,1.0
670.75,0.75
663.5,0.5
656.25,0.25
649.0,0.0
618.5,0.0
588.0,0.0
557.5,0.0
527.0,0.0
502.75,0.0
478.5,0.0
454.25,0.0
430.0,0.0
425.0,0.0
420.0,0.0
415.0,0.0
410.0,0.0
409.25,0.0
408.5,0.0
407.75,0.0
407.0,0.0
402.0,0.0
397.0,0.0
392.0,0.0
387.0,0.0
377.5,0.0
368.0,0.0
358.5,0.0
349.0,0.0
352.75,0.0
356.5,0.0
360.25,0.0
364.0,0.0
351.5,0.0
339.0,0.0
326.5,0.0
314.0,0.0
317.25,5.5
320.5,11.0
323.75,16.5
327.0,22.0
326.25,113.25
325.5,204.5
324.75,295.75
324.0,387.0
316.0,530.25
308.0,673.5
300.0,816.75
292.0,960.0
278.25,1054.5
264.5,1149.0
250.75,1243.5
237.0,1338.0
229.5,1390.0
222.0,1442.0
214.5,1494.0
207.0,1546.0
214.25,1570.5
221.5,1595.0
228.75,1619.5
236.0,1644.0
232.5,1647.5
229.0,1651.0
225.5,1654.5
222.0,1658.0
198.0,1643.75
174.0,1629.5
150.0,1615.25
126.0,1601.0
118.0,1569.0
110.0,1537.0
102.0,1505.0
94.0,1473.0
98.25,1411.25
102.5,1349.5
106.75,1287.75
111.0,1226.0
113.5,1118.5
116.0,1011.0
118.5,903.5
121.0,796.0
128.25,657.0
135.5,518.0
142.75,379.0
150.0,240.0
173.75,181.0
197.5,122.0
221.25,63.0
245.0,4.0
264.25,3.0
283.5,2.0
302.75,1.0
322.0,0.0
343.0,0.25
364.0,0.5
385.0,0.75
406.0,1.0
435.5,0.75
465.0,0.5
494.5,0.25
524.0,0.0
564.5,0.0
605.0,0.0
645.5,0.0
686.0,0.0
731.75,0.0
777.5,0.0
823.25,0.0
869.0,0.0
915.25,0.0
961.5,0.0
1007.75,0.0
1054.0,0.0
1084.5,0.0
1115.0,0.0
1145.5,0.0
1176.0,0.0
1189.75,0.0
1203.5,0.0
1217.25,0.0
1231.0,0.0
1249.25,0.0
1267.5,0.0
1285.75,0.0
1304.0,0.0
1337.75,0.0
1371.5,0.0
1405.25,0.0
1439.0,0.0
1488.25,0.0
1537.5,0.0
1586.75,0.0
1636.0,0.0
1666.0,5.25
1696.0,10.5
1726.0,15.75
1756.0,21.0
1741.0,110.5
1726.0,200.0
1711.0,289.5
1696.0,379.0
1633.75,524.5
1571.5,670.0
1509.25,815.5
1447.0,961.0
1372.25,1060.5
1297.5,1160.0
1222.75,1259.5
1148.0,1359.0
1083.0,1415.25
1018.0,1471.5
953.0,1527.75
888.0,1584.0
860.25,1610.25
832.5,1636.5
804.75,1662.75
777.0,1689.0
750.25,1695.5
723.5,1702.0
696.75,1708.5
670.0,1715.0
640.5,1704.25
611.0,1693.5
581.5,1682.75
552.0,1672.0
523.0,1638.0
494.0,1604.0
465.0,1570.0
436.0,1536.0
407.25,1468.75
378.5,1401.5
349.75,1334.25
321.0,1267.0
304.25,1152.0
287.5,1037.0
270.75,922.0
254.0,807.0
247.75,663.75
241.5,520.5
235.25,377.25
229.0,234.0
235.25,176.25
241.5,118.5
247.75,60.75
254.0,3.0
261.5,2.25
269.0,1.5
276.5,0.75
284.0,0.0
292.75,0.0
301.5,0.0
310.25,0.0
319.0,0.0
336.75,0.0
354.5,0.0
372.25,0.0
390.0,0.0
404.25,0.0
418.5,0.0
432.75,0.0
447.0,0.0
476.0,0.0
505.0,0.0
534.0,0.0
563.0,0.0
574.75,0.0
586.5,0.0
598.25,0.0
610.0,0.0
626.0,0.0
642.0,0.0
658.0,0.0
674.0,0.0
674.0,0.0
674.0,0.0
674.0,0.0
674.0,0.0
682.75,0.0
691.5,0.0
700.25,0.0
709.0,0.0
723.75,0.0
738.5,0.0
753.25,0.0
768.0,0.0
799.75,0.0
831.5,0.0
863.25,0.0
895.0,0.0
940.0,5.25
985.0,10.5
1030.0,15.75
1075.0,21.0
1085.25,114.25
1095.5,207.5
1105.75,300.75
1116.0,394.0
1082.25,544.25
1048.5,694.5
1014.75,844.75
981.0,995.0
936.0,1096.5
891.0,1198.0
846.0,1299.5
801.0,1401.0
759.25,1458.75
717.5,1516.5
675.75,1574.25
634.0,1632.0
622.25,1656.5
610.5,1681.0
598.75,1705.5
587.0,1730.0
586.5,1735.0
586.0,1740.0
585.5,1745.0
585.0,1750.0
589.25,1737.75
593.5,1725.5
597.75,1713.25
602.0,1701.0
586.25,1662.75
570.5,1624.5
554.75,1586.25
539.0,1548.0
496.5,1478.25
454.0,1408.5
411.5,1338.75
369.0,1269.0
344.75,1148.25
320.5,1027.5
296.25,906.75
272.0,786.0
266.0,642.0
260.0,498.0
254.0,354.0
248.0,210.0
280.75,158.25
313.5,106.5
346.25,54.75
379.0,3.0
404.25,2.25
429.5,1.5
454.75,0.75
480.0,0.0
513.25,0.0
546.5,0.0
579.75,0.0
613.0,0.0
648.75,0.0
684.5,0.0
720.25,0.0
756.0,0.0
791.25,0.0
826.5,0.0
861.75,0.0
897.0,0.0
923.75,0.0
950.5,0.0
977.25,0.0
1004.0,0.0
1007.75,0.0
1011.5,0.0
1015.25,0.0
1019.0,0.0
1039.5,0.0
1060.0,0.0
1080.5,0.0
1101.0,0.0
1103.25,0.0
1105.5,0.0
1107.75,0.0
1110.0,0.0
1136.0,0.0
1162.0,0.0
1188.0,0.0
1214.0,0.0
1249.25,0.0
1284.5,0.0
1319.75,0.0
1355.0,0.0
1387.0,0.0
1419.0,0.0
1451.0,0.0
1483.0,0.0
1489.5,4.25
1496.0,8.5
1502.5,12.75
1509.0,17.0
1485.0,91.25
1461.0,165.5
1437.0,239.75
1413.0,314.0
1361.75,435.75
1310.5,557.5
1259.25,679.25
1208.0,801.0
1169.75,907.5
1131.5,1014.0
1093.25,1120.5
1055.0,1227.0
1058.0,1292.5
1061.0,1358.0
1064.0,1423.5
1067.0,1489.0
1093.25,1519.25
1119.5,1549.5
1145.75,1579.75
1172.0,1610.0
1169.75,1610.25
1167.5,1610.5
1165.25,1610.75
1163.0,1611.0
1144.25,1598.25
1125.5,1585.5
1106.75,1572.75
1088.0,1560.0
1034.0,1526.0
980.0,1492.0
926.0,1458.0
872.0,1424.0
834.25,1359.0
796.5,1294.0
758.75,1229.0
721.0,1164.0
688.25,1051.5
655.5,939.0
622.75,826.5
590.0,714.0
567.5,583.25
545.0,452.5
522.5,321.75
500.0,191.0
507.75,144.0
515.5,97.0
523.25,50.0
531.0,3.0
531.75,2.25
532.5,1.5
533.25,0.75
534.0,0.0
537.0,0.0
540.0,0.0
543.0,0.0
546.0,0.0
547.25,0.0
548.5,0.0
549.75,0.0
551.0,0.0
549.25,0.0
547.5,0.0
545.75,0.0
544.0,0.0
533.0,0.0
522.0,0.0
511.0,0.0
500.0,0.0
492.0,0.0
484.0,0.0
476.0,0.0
468.0,0.0
468.25,0.0
468.5,0.0
468.75,0.0
469.0,0.0
470.25,0.0
471.5,0.0
472.75,0.0
474.0,0.0
480.5,0.0
487.0,0.0
493.5,0.0
500.0,0.0
532.0,0.0
564.0,0.0
596.0,0.0
628.0,0.0
655.0,0.0
682.0,0.0
709.0,0.0
736.0,0.0
749.75,3.75
763.5,7.5
777.25,11.25
791.0,15.0
799.0,86.5
807.0,158.0
815.0,229.5
823.0,301.0
808.25,439.25
793.5,577.5
778.75,715.75
764.0,854.0
703.25,958.25
642.5,1062.5
581.75,1166.75
521.0,1271.0
473.5,1320.75
426.0,1370.5
378.5,1420.25
331.0,1470.0
298.0,1495.25
265.0,1520.5
232.0,1545.75
199.0,1571.0
182.5,1573.5
166.0,1576.0
149.5,1578.5
133.0,1581.0
130.75,1567.25
128.5,1553.5
126.25,1539.75
124.0,1526.0
138.25,1493.5
152.5,1461.0
166.75,1428.5
181.0,1396.0
196.75,1332.25
212.5,1268.5
228.25,1204.75
244.0,1141.0
247.75,1028.75
251.5,916.5
255.25,804.25
259.0,692.0
264.75,559.0
270.5,426.0
276.25,293.0
282.0,160.0
297.25,120.25
312.5,80.5
327.75,40.75
343.0,1.0
356.25,0.75
369.5,0.5
382.75,0.25
396.0,0.0
410.5,0.0
425.0,0.0
439.5,0.0
454.0,0.0
468.5,0.0
483.0,0.0
497.5,0.0
512.0,0.0
529.5,0.0
547.0,0.0
564.5,0.0
582.0,0.0
632.25,0.0
682.5,0.0
732.75,0.0
783.0,0.0
835.75,0.0
888.5,0.0
941.25,0.0
994.0,0.0
973.75,0.0
953.5,0.0
933.25,0.0
913.0,0.0
873.25,0.0
833.5,0.0
793.75,0.0
754.0,0.0
731.0,0.0
708.0,0.0
685.0,0.0
662.0,0.0
665.75,0.0
669.5,0.0
673.25,0.0
677.0,0.0
703.75,0.0
730.5,0.0
757.25,0.0
784.0,0.0
815.0,3.0
846.0,6.0
877.0,9.0
908.0,12.0
904.75,75.75
901.5,139.5
898.25,203.25
895.0,267.0
840.5,394.25
786.0,521.5
731.5,648.75
677.0,776.0
604.75,883.5
532.5,991.0
460.25,1098.5
388.0,1206.0
343.0,1270.75
298.0,1335.5
253.0,1400.25
208.0,1465.0
197.75,1498.75
187.5,1532.5
177.25,1566.25
167.0,1600.0
172.25,1612.75
177.5,1625.5
182.75,1638.25
188.0,1651.0
185.5,1640.0
183.0,1629.0
180.5,1618.0
178.0,1607.0
174.25,1568.25
170.5,1529.5
166.75,1490.75
163.0,1452.0
158.5,1382.0
154.0,1312.0
149.5,1242.0
145.0,1172.0
143.0,1057.0
141.0,942.0
139.0,827.0
137.0,712.0
131.75,577.75
126.5,443.5
121.25,309.25
116.0,175.0
118.5,131.5
121.0,88.0
123.5,44.5
126.0,1.0
126.75,0.75
127.5,0.5
128.25,0.25
129.0,0.0
135.25,0.0
141.5,0.0
147.75,0.0
154.0,0.0
158.75,0.0
163.5,0.0
168.25,0.0
173.0,0.0
176.0,0.0
179.0,0.0
182.0,0.0
185.0,0.0
180.5,0.0
176.0,0.0
171.5,0.0
167.0,0.0
173.25,0.0
179.5,0.0
185.75,0.0
192.0,0.0
205.25,0.0
218.5,0.0
231.75,0.0
245.0,0.0
256.0,0.0
267.0,0.0
278.0,0.0
289.0,0.0
287.0,0.0
285.0,0.0
283.0,0.0
281.0,0.0
277.25,0.0
273.5,0.0
269.75,0.0
266.0,0.0
263.0,0.0
260.0,0.0
257.0,0.0
254.0,0.0
263.5,3.0
273.0,6.0
282.5,9.0
292.0,12.0
299.0,84.75
306.0,157.5
313.0,230.25
320.0,303.0
311.0,439.75
302.0,576.5
293.0,713.25
284.0,850.0
272.5,950.75
261.0,1051.5
249.5,1152.25
238.0,1253.0
233.75,1322.25
229.5,1391.5
225.25,1460.75
221.0,1530.0
228.0,1562.75
235.0,1595.5
242.0,1628.25
249.0,1661.0
257.5,1670.0
266.0,1679.0
274.5,1688.0
283.0,1697.0
292.0,1685.0
301.0,1673.0
310.0,1661.0
319.0,1649.0
315.75,1605.0
312.5,1561.0
309.25,1517.0
306.0,1473.0
295.0,1385.75
284.0,1298.5
273.0,1211.25
262.0,1124.0
259.75,985.25
257.5,846.5
255.25,707.75
253.0,569.0
252.75,459.0
252.5,349.0
252.25,239.0
252.0,129.0
276.5,97.0
301.0,65.0
325.5,33.0
350.0,1.0
360.5,0.75
371.0,0.5
381.5,0.25
392.0,0.0
401.5,0.0
411.0,0.0
420.5,0.0
430.0,0.0
441.25,0.0
452.5,0.0
463.75,0.0
475.0,0.0
468.0,0.0
461.0,0.0
454.0,0.0
447.0,0.0
437.25,0.0
427.5,0.0
417.75,0.0
408.0,0.0
402.5,0.0
397.0,0.0
391.5,0.0
386.0,0.0
388.25,0.0
390.5,0.0
392.75,0.0
395.0,0.0
409.5,0.0
424.0,0.0
438.5,0.0
453.0,0.0
479.75,0.0
506.5,0.0
533.25,0.0
560.0,0.0
603.5,0.0
647.0,0.0
690.5,0.0
734.0,0.0
786.5,0.0
839.0,0.0
891.5,0.0
944.0,0.0
978.5,3.5
1013.0,7.0
1047.5,10.5
1082.0,14.0
1104.5,71.75
1127.0,129.5
1149.5,187.25
1172.0,245.0
1183.0,371.0
1194.0,497.0
1205.0,623.0
1216.0,749.0
1200.25,868.25
1184.5,987.5
1168.75,1106.75
1153.0,1226.0
1114.25,1286.5
1075.5,1347.0
1036.75,1407.5
998.0,1468.0
949.75,1503.5
901.5,1539.0
853.25,1574.5
805.0,1610.0
738.5,1612.75
672.0,1615.5
605.5,1618.25
539.0,1621.0
491.25,1605.75
443.5,1590.5
395.75,1575.25
348.0,1560.0
328.0,1517.75
308.0,1475.5
288.0,1433.25
268.0,1391.0
270.75,1314.0
273.5,1237.0
276.25,1160.0
279.0,1083.0
288.25,966.5
297.5,850.0
306.75,733.5
316.0,617.0
344.5,500.0
373.0,383.0
401.5,266.0
430.0,149.0
506.75,112.0
583.5,75.0
660.25,38.0
737.0,1.0
824.25,0.75
911.5,0.5
998.75,0.25
1086.0,0.0
1167.0,0.0
1248.0,0.0
1329.0,0.0
1410.0,0.0
1472.25,0.0
1534.5,0.0
1596.75,0.0
1659.0,0.0
1672.25,0.0
1685.5,0.0
1698.75,0.0
1712.0,0.0
1725.5,0.0
1739.0,0.0
1752.5,0.0
1766.0,0.0
1771.75,0.0
1777.5,0.0
1783.25,0.0
1789.0,0.0
1756.0,0.0
1723.0,0.0
1690.0,0.0
1657.0,0.0
1621.25,0.0
1585.5,0.0
1549.75,0.0
1514.0,0.0
1491.5,0.0
1469.0,0.0
1446.5,0.0
1424.0,0.0
1434.0,0.0
1444.0,0.0
1454.0,0.0
1464.0,0.0
1475.75,0.0
1487.5,0.0
1499.25,0.0
1511.0,0.0
1525.0,2.25
1539.0,4.5
1553.0,6.75
1567.0,9.0
1576.25,61.75
1585.5,114.5
1594.75,167.25
1604.0,220.0
1595.75,350.5
1587.5,481.0
1579.25,611.5
1571.0,742.0
1523.0,849.25
1475.0,956.5
1427.0,1063.75
1379.0,1171.0
1326.0,1233.25
1273.0,1295.5
1220.0,1357.75
1167.0,1420.0
1114.0,1450.25
1061.0,1480.5
1008.0,1510.75
955.0,1541.0
910.5,1521.25
866.0,1501.5
821.5,1481.75
777.0,1462.0
743.5,1462.75
710.0,1463.5
676.5,1464.25
643.0,1465.0
618.75,1427.25
594.5,1389.5
570.25,1351.75
546.0,1314.0
541.0,1251.25
536.0,1188.5
531.0,1125.75
526.0,1063.0
547.0,947.75
568.0,832.5
589.0,717.25
610.0,602.0
667.0,489.75
724.0,377.5
781.0,265.25
838.0,153.0
892.25,115.0
946.5,77.0
1000.75,39.0
1055.0,1.0
1106.25,0.75
1157.5,0.5
1208.75,0.25
1260.0,0.0
1301.5,0.0
1343.0,0.0
1384.5,0.0
1426.0,0.0
1473.25,0.0
1520.5,0.0
1567.75,0.0
1615.0,0.0
1640.0,0.0
1665.0,0.0
1690.0,0.0
1715.0,0.0
1721.75,0.0
1728.5,0.0
1735.25,0.0
1742.0,0.0
1756.25,0.0
1770.5,0.0
1784.75,0.0
1799.0,0.0
1800.5,0.0
1802.0,0.0
1803.5,0.0
1805.0,0.0
1773.75,0.0
1742.5,0.0
1711.25,0.0
1680.0,0.0
1640.25,0.0
1600.5,0.0
1560.75,0.0
1521.0,0.0
1480.0,0.0
1439.0,0.0
1398.0,0.0
1357.0,0.0
1333.75,0.0
1310.5,0.0
1287.25,0.0
1264.0,0.0
1237.5,2.5
1211.0,5.0
1184.5,7.5
1158.0,10.0
1117.0,79.0
1076.0,148.0
1035.0,217.0
994.0,286.0
931.0,430.0
868.0,574.0
805.0,718.0
742.0,862.0
672.5,972.5
603.0,1083.0
533.5,1193.5
464.0,1304.0
435.75,1367.25
407.5,1430.5
379.25,1493.75
351.0,1557.0
347.25,1586.75
343.5,1616.5
339.75,1646.25
336.0,1676.0
324.25,1680.0
312.5,1684.0
300.75,1688.0
289.0,1692.0
271.5,1677.0
254.0,1662.0
236.5,1647.0
219.0,1632.0
207.25,1591.0
195.5,1550.0
183.75,1509.0
172.0,1468.0
161.0,1393.75
150.0,1319.5
139.0,1245.25
128.0,1171.0
120.5,1046.75
113.0,922.5
105.5,798.25
98.0,674.0
102.5,540.0
107.0,406.0
111.5,272.0
116.0,138.0
114.25,103.5
112.5,69.0
110.75,34.5
109.0,0.0
108.0,0.0
107.0,0.0
106.0,0.0
105.0,0.0
107.0,0.0
109.0,0.0
111.0,0.0
113.0,0.0
115.0,0.0
117.0,0.0
119.0,0.0
121.0,0.0
134.75,0.0
148.5,0.0
162.25,0.0
176.0,0.0
185.0,0.0
194.0,0.0
203.0,0.0
212.0,0.0
228.25,0.0
244.5,0.0
260.75,0.0
277.0,0.0
295.75,0.0
314.5,0.0
333.25,0.0
352.0,0.0
369.25,0.0
386.5,0.0
403.75,0.0
421.0,0.0
449.75,0.0
478.5,0.0
507.25,0.0
536.0,0.0
571.0,0.0
606.0,0.0
641.0,0.0
676.0,0.0
673.5,0.0
671.0,0.0
668.5,0.0
666.0,0.0
651.5,2.5
637.0,5.0
622.5,7.5
608.0,10.0
594.0,83.25
580.0,156.5
566.0,229.75
